country_id,factor_id,year,reference_period,geography_version,public_geography_type,public_geography_id,municipality,refnis_label_french,refnis_label_dutch,refnis_label_german,value,unit,source_name,provenance_ref,comparability_status
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11023,Kapellen,Kapellen (Anvers),Kapellen (Antwerpen),Kapellen (Antwerpen),27976,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11024,Kontich,Kontich,Kontich,Kontich,21801,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11025,Lint,Lint,Lint,Lint,8499,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11029,Mortsel,Mortsel,Mortsel,Mortsel,26736,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11030,Niel,Niel,Niel,Niel,11032,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11035,Ranst,Ranst,Ranst,Ranst,19755,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11037,Rumst,Rumst,Rumst,Rumst,15692,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11038,Schelle,Schelle,Schelle,Schelle,8682,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11039,Schilde,Schilde,Schilde,Schilde,20508,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11040,Schoten,Schoten,Schoten,Schoten,34926,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11044,Stabroek,Stabroek,Stabroek,Stabroek,18970,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,10650,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,13564,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11053,Wuustwezel,Wuustwezel,Wuustwezel,Wuustwezel,21941,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11054,Zandhoven,Zandhoven,Zandhoven,Zandhoven,13423,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11055,Zoersel,Zoersel,Zoersel,Zoersel,22770,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,11057,Malle,Malle,Malle,Malle,16248,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12002,Berlaar,Berlaar,Berlaar,Berlaar,12115,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12005,Bonheiden,Bonheiden,Bonheiden,Bonheiden,15641,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12007,Bornem,Bornem,Bornem,Bornem,22232,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12009,Duffel,Duffel,Duffel,Duffel,18100,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12014,Heist-op-den-Berg,Heist-op-den-Berg,Heist-op-den-Berg,Heist-op-den-Berg,44723,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12021,Lierre,Lierre,Lier,Lier,38517,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12025,Malines,Malines,Mechelen,Mechelen,89655,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12026,Nijlen,Nijlen,Nijlen,Nijlen,23747,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12029,Putte,Putte,Putte,Putte,19091,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12035,Sint-Katelijne-Waver,Sint-Katelijne-Waver,Sint-Katelijne-Waver,Sint-Katelijne-Waver,21917,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12040,Willebroek,Willebroek,Willebroek,Willebroek,28620,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,12041,Puurs-Sint-Amands,Puurs-Sint-Amands,Puurs-Sint-Amands,Puurs-Sint-Amands,27066,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13001,Arendonk,Arendonk,Arendonk,Arendonk,13323,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13002,Baerle-Duc,Baerle-Duc,Baarle-Hertog,Baarle-Hertog,3083,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13003,Balen,Balen,Balen,Balen,23777,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13004,Beerse,Beerse,Beerse,Beerse,18710,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13006,Dessel,Dessel,Dessel,Dessel,10076,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13008,Geel,Geel,Geel,Geel,42427,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13010,Grobbendonk,Grobbendonk,Grobbendonk,Grobbendonk,11609,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13011,Herentals,Herentals,Herentals,Herentals,29001,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13012,Herenthout,Herenthout,Herenthout,Herenthout,9504,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13013,Herselt,Herselt,Herselt,Herselt,14829,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13014,Hoogstraten,Hoogstraten,Hoogstraten,Hoogstraten,22403,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13016,Hulshout,Hulshout,Hulshout,Hulshout,10634,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13017,Kasterlee,Kasterlee,Kasterlee,Kasterlee,19802,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13019,Lille,Lille,Lille,Lille,17130,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13021,Meerhout,Meerhout,Meerhout,Meerhout,10377,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13023,Merksplas,Merksplas,Merksplas,Merksplas,8921,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13025,Mol,Mol,Mol,Mol,38701,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13029,Olen,Olen,Olen,Olen,12915,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13031,Oud-Turnhout,Oud-Turnhout,Oud-Turnhout,Oud-Turnhout,15045,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13035,Ravels,Ravels,Ravels,Ravels,15712,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13036,Retie,Retie,Retie,Retie,11995,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13037,Rijkevorsel,Rijkevorsel,Rijkevorsel,Rijkevorsel,12560,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13040,Turnhout,Turnhout,Turnhout,Turnhout,47965,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13044,Vorselaar,Vorselaar,Vorselaar,Vorselaar,8079,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13046,Vosselaar,Vosselaar,Vosselaar,Vosselaar,11816,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13049,Westerlo,Westerlo,Westerlo,Westerlo,25691,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,13053,Laakdal,Laakdal,Laakdal,Laakdal,16935,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21001,Anderlecht,Anderlecht,Anderlecht,Anderlecht,128724,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21002,Auderghem,Auderghem,Oudergem,Auderghem,35698,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21003,Berchem-Sainte-Agathe,Berchem-Sainte-Agathe,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,25803,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21004,Bruxelles,Bruxelles,Brussel,Brüssel,198314,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21005,Etterbeek,Etterbeek,Etterbeek,Etterbeek,49131,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21006,Evere,Evere,Evere,Evere,45892,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21007,Forest,Forest (Bruxelles-Capitale),Vorst (Brussel-Hoofdstad),Forest (Brüssel-Hauptstadt),58675,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21008,Ganshoren,Ganshoren,Ganshoren,Ganshoren,25693,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21009,Ixelles,Ixelles,Elsene,Ixelles,89897,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21010,Jette,Jette,Jette,Jette,54390,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21011,Koekelberg,Koekelberg,Koekelberg,Koekelberg,22979,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21012,Molenbeek-Saint-Jean,Molenbeek-Saint-Jean,Sint-Jans-Molenbeek,Molenbeek-Saint-Jean,98713,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21013,Saint-Gilles,Saint-Gilles,Sint-Gillis,Saint-Gilles,48827,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21014,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,27258,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21015,Schaerbeek,Schaerbeek,Schaarbeek,Schaerbeek,129775,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21016,Uccle,Uccle,Ukkel,Uccle,87194,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21017,Watermael-Boitsfort,Watermael-Boitsfort,Watermaal-Bosvoorde,Watermael-Boitsfort,25327,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21018,Woluwe-Saint-Lambert,Woluwe-Saint-Lambert,Sint-Lambrechts-Woluwe,Woluwe-Saint-Lambert,60956,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,21019,Woluwe-Saint-Pierre,Woluwe-Saint-Pierre,Sint-Pieters-Woluwe,Woluwe-Saint-Pierre,42549,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23002,Asse,Asse,Asse,Asse,35882,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23003,Beersel,Beersel,Beersel,Beersel,26593,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23009,Biévène,Biévène,Bever,Bever,2266,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23016,Dilbeek,Dilbeek,Dilbeek,Dilbeek,45069,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23025,Grimbergen,Grimbergen,Grimbergen,Grimbergen,40062,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23027,Hal,Hal (Hal-Vilvorde),Halle (Halle-Vilvoorde),Halle (Halle-Vilvoorde),42884,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23033,Hoeilaart,Hoeilaart,Hoeilaart,Hoeilaart,11565,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23038,Kampenhout,Kampenhout,Kampenhout,Kampenhout,12606,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23039,Kapelle-op-den-Bos,Kapelle-op-den-Bos,Kapelle-op-den-Bos,Kapelle-op-den-Bos,9806,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23044,Liedekerke,Liedekerke,Liedekerke,Liedekerke,14155,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23045,Londerzeel,Londerzeel,Londerzeel,Londerzeel,19491,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23047,Machelen,Machelen (Hal-Vilvorde),Machelen (Halle-Vilvoorde),Machelen (Halle-Vilvoorde),16784,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23050,Meise,Meise,Meise,Meise,20392,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23052,Merchtem,Merchtem,Merchtem,Merchtem,18361,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23060,Opwijk,Opwijk,Opwijk,Opwijk,15006,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23062,Overijse,Overijse,Overijse,Overijse,26250,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23064,Pepingen,Pepingen,Pepingen,Pepingen,4564,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23077,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,36732,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23081,Steenokkerzeel,Steenokkerzeel,Steenokkerzeel,Steenokkerzeel,12727,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23086,Ternat,Ternat,Ternat,Ternat,16691,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23088,Vilvorde,Vilvorde,Vilvoorde,Vilvoorde,48040,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23094,Zaventem,Zaventem,Zaventem,Zaventem,37271,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23096,Zemst,Zemst,Zemst,Zemst,23369,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23097,Roosdaal,Roosdaal,Roosdaal,Roosdaal,12021,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23098,Drogenbos,Drogenbos,Drogenbos,Drogenbos,6040,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23099,Kraainem,Kraainem,Kraainem,Kraainem,13940,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23100,Linkebeek,Linkebeek,Linkebeek,Linkebeek,4646,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23101,Rhode-Saint-Genèse,Rhode-Saint-Genèse,Sint-Genesius-Rode,Sint-Genesius-Rode,18700,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23102,Wemmel,Wemmel,Wemmel,Wemmel,18292,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23103,Wezembeek-Oppem,Wezembeek-Oppem,Wezembeek-Oppem,Wezembeek-Oppem,14760,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23104,Lennik,Lennik,Lennik,Lennik,9481,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23105,Affligem,Affligem,Affligem,Affligem,13770,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,23106,Pajottegem,,,,25287,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24001,Aarschot,Aarschot,Aarschot,Aarschot,31514,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24007,Begijnendijk,Begijnendijk,Begijnendijk,Begijnendijk,10642,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24008,Bekkevoort,Bekkevoort,Bekkevoort,Bekkevoort,6922,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24009,Bertem,Bertem,Bertem,Bertem,10342,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24011,Bierbeek,Bierbeek,Bierbeek,Bierbeek,10778,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24014,Boortmeerbeek,Boortmeerbeek,Boortmeerbeek,Boortmeerbeek,13400,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24016,Boutersem,Boutersem,Boutersem,Boutersem,8709,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24020,Diest,Diest,Diest,Diest,25141,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24028,Geetbets,Geetbets,Geetbets,Geetbets,6342,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24033,Haacht,Haacht,Haacht,Haacht,15671,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24038,Herent,Herent,Herent,Herent,23081,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24041,Hoegaarden,Hoegaarden,Hoegaarden,Hoegaarden,6963,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24043,Holsbeek,Holsbeek,Holsbeek,Holsbeek,10234,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24045,Huldenberg,Huldenberg,Huldenberg,Huldenberg,10071,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,13355,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,7984,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,21386,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24059,Landen,Landen,Landen,Landen,16375,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
