election_year,public_geography_id,municipality,label_french,label_dutch,label_german,ibz_row_type,is_probable_statbel_municipality,vote_sum_reconciles,bridge_safe_for_first_app_layer,geography_status,method_note
2024,12005,Bonheiden,Bonheiden,Bonheiden,Bonheiden,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,12007,Bornem,Bornem,Bornem,Bornem,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,12009,Duffel,Duffel,Duffel,Duffel,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,12014,Heist-op-den-Berg,Heist-op-den-Berg,Heist-op-den-Berg,Heist-op-den-Berg,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,12021,Lier,Lierre,Lier,Lier,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,12025,Mechelen,Malines,Mechelen,Mecheln,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,12026,Nijlen,Nijlen,Nijlen,Nijlen,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,12029,Putte,Putte,Putte,Putte,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,12035,Sint-Katelijne-Waver,Sint-Katelijne-Waver,Sint-Katelijne-Waver,Sint-Katelijne-Waver,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,12040,Willebroek,Willebroek,Willebroek,Willebroek,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,12041,Puurs-Saint-Amands,Puurs-Saint-Amands,Puurs-Sint-Amands,Puurs-Saint-Amands,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13001,Arendonk,Arendonk,Arendonk,Arendonk,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
